1997,593
1998,625
1999,669
2000,664
2001,568
2002,614
2003,652
2004,656
2005,596
2006,608
2007,610
2008,622
2009,619
2010,609
2011,603
2012,628
2013,577
2014,585
2015,664
2016,647
2017,614
2018,587
2019,587
2020,552
2021,636
2022,589
2023,729
2024,610
2025,672
2026,584
2027,612
2028,580
2029,554
2030,581
2031,597
2032,611
2033,585
2034,607
2035,560
2036,573
2037,546
2038,585
2039,593
2040,601
2041,573
2042,582
2043,565
2044,569
2045,591
2046,600
2047,593
2048,605
2049,628
2050,579
2051,589
2052,564
2053,510
2054,573
2055,560
2056,542
2057,575
2058,560
2059,562
2060,588
2061,517
2062,586
2063,548
2064,541
2065,551
2066,550
2067,557
2068,517
2069,587
2070,557
2071,539
2072,540
2073,532
2074,576
2075,512
2076,572
2077,534
2078,516
2079,589
2080,526
2081,558
2082,540
2083,552
2084,552
2085,571
2086,520
2087,522
2088,518
2089,544
2090,549
2091,536
2092,540
2093,497
2094,560
2095,517
2096,542
2097,531
2098,522
2099,572
2100,545
2101,512
2102,546
2103,560
2104,526
2105,611
2106,580
2107,470
2108,528
2109,512
2110,500
2111,585
2112,513
2113,489
2114,516
2115,489
2116,524
2117,497
2118,466
2119,546
2120,519
2121,486
2122,489
2123,484
2124,500
2125,517
2126,500
2127,497
2128,488
2129,514
2130,525
2131,464
2132,486
2133,554
2134,617
2135,531
2136,512
2137,478
2138,523
2139,479
2140,480
2141,556
2142,533
2143,520
2144,528
2145,501
2146,469
2147,496
2148,486
2149,508
2150,481
2151,494
2152,506
2153,459
2154,524
2155,528
2156,471
2157,532
2158,487
2159,550
2160,482
2161,483
2162,439
2163,502
2164,479
2165,486
2166,508
2167,461
2168,468
2169,432
2170,502
2171,488
2172,507
2173,509
2174,484
2175,482
2176,487
2177,565
2178,521
2179,506
2180,473
2181,450
2182,474
2183,497
2184,505
2185,479
2186,449
2187,448
2188,448
2189,462
2190,461
2191,445
2192,476
2193,458
2194,445
2195,491
2196,432
2197,492
2198,453
2199,477
2200,488
2201,446
2202,438
2203,447
2204,489
2205,475
2206,521
2207,458
2208,474
2209,469
2210,455
2211,451
2212,445
2213,461
2214,449
2215,498
2216,426
2217,421
2218,474
2219,449
2220,485
2221,425
2222,480
2223,425
2224,447
2225,464
2226,435
2227,473
2228,428
2229,434
2230,460
2231,527
2232,481
2233,447
2234,436
2235,428
2236,452
2237,438
2238,402
2239,448
2240,431
2241,440
2242,477
2243,449
2244,425
2245,413
2246,425
2247,428
2248,440
2249,418
2250,479
2251,412
2252,421
2253,441
2254,461
2255,461
2256,462
2257,417
2258,449
2259,396
2260,413
2261,463
2262,429
2263,442
2264,633
2265,464
2266,435
2267,449
2268,466
2269,412
2270,425
2271,436
2272,436
2273,493
2274,437
2275,411
2276,439
2277,442
2278,432
2279,450
2280,440
2281,417
2282,410
2283,426
2284,446
2285,381
2286,405
2287,421
2288,390
2289,447
2290,405
2291,374
2292,397
2293,421
2294,436
2295,378
2296,389
2297,413
2298,446
2299,394
2300,375
2301,378
2302,390
2303,435
2304,572
2305,410
2306,390
2307,398
2308,423
2309,420
2310,425
2311,411
2312,422
2313,405
2314,393
2315,395
2316,413
2317,410
2318,360
2319,405
2320,391
2321,401
2322,417
2323,388
2324,383
2325,380
2326,413
2327,445
2328,406
2329,361
2330,354
2331,406
2332,373
2333,410
2334,361
2335,432
2336,370
2337,395
2338,355
2339,424
2340,417
2341,370
2342,372
2343,399
2344,421
2345,453
2346,411
2347,372
2348,370
2349,352
2350,426
2351,385
2352,363
2353,398
2354,383
2355,381
2356,375
2357,395
2358,367
2359,378
2360,385
2361,392
2362,333
2363,378
2364,361
2365,408
2366,347
2367,396
2368,397
2369,396
2370,339
2371,357
2372,348
2373,377
2374,388
2375,393
2376,378
2377,417
2378,359
2379,362
2380,361
2381,371
